Latitude,Longitude,Signal_Strength,NW_provider
82.332142,28.01706,31,1
83.040958,32.818927,64,0
70.076292,33.094851,38,1
80.206915,27.052507,62,1
82.495877,19.45553,55,2
84.88883,33.959327,40,2
75.195676,26.064762,74,2
86.674619,11.497448,32,3
82.837485,16.480261,43,3
72.84971,15.233829,36,1
81.182797,17.222786,15,2
82.429487,33.877577,76,3
84.860554,26.933566,39,0
82.99196,17.228726,96,1
83.603762,16.021862,72,2
73.945945,29.372995,31,3
85.559049,21.261952,27,3
80.994583,30.672553,56,2
80.981167,11.936293,70,2
76.958116,32.330557,39,2
71.176083,15.783354,1,1
70.065065,27.722691,92,0
70.829929,32.228122,21,0
72.43717,20.654368,24,3
86.514313,26.800969,100,1
70.281951,31.917962,68,2
78.643015,31.493951,60,1
80.216386,22.684585,74,2
70.434379,9.852125,86,3
67.84248,10.052404,81,2
86.957787,13.095471,6,0
73.650024,14.916758,78,0
76.570439,22.166946,33,0
82.276945,28.197739,25,2
83.366759,9.312774,65,0
84.933541,33.846766,96,3
71.091905,32.059865,74,2
68.158258,33.357367,22,2
83.319106,18.207635,86,1
79.80446,18.21814,48,3
79.370662,33.722029,72,1
81.056748,30.755753,83,2
69.899695,28.432762,90,1
76.271906,28.82521,69,2
77.071321,30.62346,75,2
69.090615,28.102776,59,2
82.91214,20.862337,96,3
70.907231,20.839723,91,1
84.654346,9.296089,0,0
80.61017,22.346189,97,2
77.927167,20.388074,61,3
71.342108,33.933312,38,2
68.062305,19.250578,100,3
68.935969,27.011584,68,3
79.015609,23.509737,74,0
70.365814,19.432711,74,1
73.181593,22.984745,86,1
83.161154,11.822211,10,3
78.675665,22.25777,80,1
68.667074,16.842755,71,3
85.625053,21.315455,94,1
70.332516,19.422616,73,2
75.620437,12.575296,94,3
85.223259,30.391235,50,3
70.284564,24.603895,43,2
82.033215,14.431473,16,3
79.80431,9.86522,95,2
75.347103,33.095146,97,1
68.032519,27.696668,41,0
75.173124,13.007814,53,1
70.714421,27.517965,15,3
75.276169,17.925622,44,2
83.644084,27.667159,83,3
79.646856,27.011753,4,1
79.383995,14.01844,58,3
81.61327,22.542638,44,3
70.996566,30.605853,22,2
74.709092,29.611089,71,3
81.655649,23.585611,41,3
78.978359,10.868769,94,1
70.939157,31.984435,49,2
67.588132,23.576917,63,2
77.139105,17.912894,85,0
86.415212,24.141679,23,1
75.025059,10.099816,63,2
86.253443,26.858833,56,0
72.192262,23.12687,91,2
75.086322,28.490539,96,1
85.274132,12.259765,63,2
85.367934,8.615555,17,3
74.727917,11.962572,85,2
84.704906,31.61672,89,3
71.376706,32.300931,48,0
79.908497,25.54815,13,2
84.625986,29.436326,67,2
79.743517,16.414876,32,3
75.37435,32.449867,38,0
84.509266,18.362022,59,2
74.544858,31.411221,73,1
68.21418,21.317795,59,3
73.811429,26.65826,89,2
71.227862,24.429815,100,0
85.89756,29.530417,52,0
77.831611,20.632621,49,1
82.490501,33.511344,90,1
85.793716,12.514116,54,1
77.162162,22.944744,99,1
80.392188,21.71733,1,3
69.170092,16.941899,56,3
86.015536,26.182141,58,0
72.04998,29.487743,82,1
71.929724,24.018843,32,3
72.422841,21.166161,65,2
70.115304,29.37141,98,2
73.774775,25.062172,94,2
70.239342,12.860498,49,2
78.012401,25.572979,80,2
72.978993,29.315688,0,3
84.120757,27.655925,83,0
73.502249,16.847846,23,0
85.490971,17.879588,79,1
85.763655,23.158123,28,2
74.420699,13.924161,12,3
79.884831,11.205101,57,0
83.062254,30.191108,78,3
73.859402,12.791158,29,1
82.520218,22.673415,84,1
71.464236,15.531443,26,3
85.817286,21.956321,19,0
81.558753,23.150381,51,2
80.628359,30.016983,35,2
72.242014,33.411762,43,3
76.465656,13.572983,23,2
74.722979,14.476399,76,0
78.564259,16.901917,79,3
79.053999,31.834106,26,1
83.522619,23.112557,50,0
72.631379,17.638504,55,1
86.398522,28.329902,98,3
71.449552,13.253545,44,0
69.962165,29.824799,71,1
72.695753,26.176902,71,1
81.37536,12.549549,72,0
74.650216,9.880217,44,2
81.243424,10.035188,43,2
84.721068,25.682567,42,1
84.00725,25.013368,78,3
75.588341,23.199033,97,1
83.402485,26.357793,89,2
75.605349,10.104535,91,3
70.977635,10.071092,9,1
80.435411,13.101629,62,2
77.526913,28.206612,66,2
80.004033,26.951967,7,2
67.491533,15.420378,71,3
81.771582,9.640371,30,2
77.034461,29.146329,61,2
85.312068,26.775299,59,0
78.342576,11.144893,87,0
79.882711,23.822765,47,3
73.880882,12.036517,8,3
81.585182,20.659151,49,0
82.595724,19.421652,23,2
81.457444,10.424594,81,0
70.237807,31.335963,33,0
84.15305,26.747623,73,3
78.797911,9.140669,87,0
84.744757,23.207951,7,2
71.883442,29.352108,98,3
67.095063,22.732654,62,3
79.821245,20.098982,18,3
72.881072,21.921996,87,3
75.631212,9.371753,13,1
85.57661,12.273889,28,1
80.655902,30.435111,54,2
81.126306,12.468693,87,0
83.820963,27.276572,5,2
72.596358,16.99326,58,0
80.082251,33.026269,18,2
74.603579,16.430475,30,2
70.360199,25.926268,64,2
69.746158,10.049842,99,2
67.7594,16.624583,38,3
71.284073,30.253942,100,2
75.69822,29.285784,74,1
83.970855,26.225226,0,2
68.052748,15.881868,27,3
71.266463,19.605508,42,1
67.341467,13.472791,4,2
78.65127,30.940658,99,1
79.538284,30.184366,2,2
81.344274,14.430111,82,3
71.426653,17.496836,24,2
75.085079,12.357559,14,1
70.966162,28.625526,17,0
69.973044,31.163597,20,1
81.097537,26.926237,28,0
69.012139,9.651722,73,1
84.456922,12.485664,29,1
73.732774,11.631338,47,1
72.841831,20.513931,0,1
68.870918,9.181935,84,1
70.502667,15.809173,26,1
83.452838,32.919039,58,0
74.802053,32.568871,48,3
68.359767,21.852654,4,3
85.64011,8.785169,62,3
78.916175,15.505111,10,3
68.156726,23.914192,28,2
70.514038,17.95186,15,3
84.917392,27.527708,21,0
73.346887,17.374467,48,0
70.31175,9.407821,51,3
83.122563,31.31689,74,3
83.235609,28.330717,28,2
78.033106,31.951723,91,3
79.788553,27.030777,28,2
72.526351,19.154154,33,0
84.676122,21.369491,39,1
71.247233,16.58309,63,0
73.680537,32.188247,36,3
79.026564,18.513358,82,0
67.559759,31.478212,5,2
85.401017,29.090656,12,1
71.277152,21.183172,71,3
84.090779,12.925744,7,0
79.973694,31.148871,16,1
73.34935,28.653458,49,1
77.290178,12.588703,21,0
84.267366,25.114102,62,0
82.486532,21.413687,77,0
83.580532,14.176925,35,0
75.843133,26.050799,88,3
68.223909,28.880835,24,2
74.478585,16.101949,69,0
68.464044,14.022511,8,2
68.494332,32.215951,62,1
69.595337,9.116439,45,3
69.354551,30.530669,40,3
76.140552,20.655625,56,3
81.809983,17.841348,55,1
70.136719,13.41761,87,1
79.822365,15.317338,23,0
70.909421,24.194364,46,1
83.523048,33.528756,18,3
68.901853,20.859804,8,0
72.866891,11.142831,70,0
82.134127,12.658461,37,0
74.177995,33.867105,55,3
67.945299,16.384837,65,3
83.260195,18.277366,21,2
71.081326,20.579609,55,3
69.250666,14.243721,33,3
68.502807,33.814523,22,2
86.347965,12.61893,20,3
85.365265,32.363994,85,2
77.544946,11.243278,35,0
77.958469,17.704421,60,2
68.006499,27.08191,86,2
68.680771,11.476321,35,0
67.697888,31.632347,44,3
73.954298,23.408837,88,1
84.594851,30.283518,1,0
71.229298,27.222217,56,3
79.130129,31.863524,76,2
77.669877,16.027173,29,2
77.511461,9.20058,33,3
67.460844,28.556496,97,1
80.545108,21.465813,41,0
77.185309,29.48597,76,1
67.336008,30.791731,37,1
73.777137,21.507324,12,3
83.380616,21.075336,32,1
77.968475,28.242484,15,3
72.40412,33.550274,94,2
79.797339,31.759694,82,3
81.23451,12.610433,100,0
72.803526,12.633873,96,3
70.403102,22.273158,85,3
72.305568,11.307445,72,0
75.273436,18.741965,67,0
68.024793,13.584401,8,0
72.311406,31.7177,36,1
86.525744,15.488986,83,2
68.772997,28.889592,19,1
75.878815,9.561794,63,1
85.175098,33.457585,67,3
70.386088,13.84459,57,0
78.230306,26.904365,81,3
70.362627,13.366013,64,2
73.466269,14.142738,39,3
77.322653,17.95418,57,0
68.615792,24.325423,9,1
70.496588,30.969322,80,3
84.057562,23.095077,24,1
79.26613,23.487357,93,2
71.568154,18.949566,38,1
82.26295,30.903002,10,2
77.703342,13.415544,63,3
72.604624,26.638495,47,0
74.597474,16.238883,6,0
85.690482,31.519141,38,3
67.041257,32.297184,48,2
82.871174,32.036575,94,0
73.609553,25.458666,9,3
82.484986,16.454401,67,0
78.810219,19.138421,44,0
71.110804,26.670644,82,3
86.869656,23.725325,45,3
73.029655,20.01889,82,0
86.550762,11.201943,81,1
78.429995,19.518978,79,1
70.167373,32.567446,83,1
73.745649,10.349219,69,1
80.685088,19.397999,3,1
79.673417,20.130734,75,3
85.927285,21.112101,41,0
71.025519,28.296619,47,0
78.957329,9.786689,68,0
72.406906,17.754331,81,1
75.830314,14.975399,33,1
72.536186,9.965605,45,1
70.25822,24.977352,68,1
75.245303,21.739511,43,0
81.987787,32.564553,85,1
83.874863,26.019205,96,0
78.007652,25.082882,84,3
82.305977,16.786932,11,1
85.295335,25.430035,31,3
73.694905,9.329447,98,1
72.076453,29.410998,89,2
75.992214,23.78495,39,3
69.820869,11.855898,96,1
86.662668,24.673354,24,2
78.073296,9.991212,17,1
78.375526,21.468932,92,2
69.600816,22.409431,12,1
79.089674,23.897383,38,1
71.610123,15.55114,21,3
69.599928,16.245043,19,2
71.503473,10.528338,84,0
83.695436,21.607516,63,1
74.050956,25.693189,53,3
74.336076,9.154027,66,2
69.734676,10.74838,66,3
67.509284,21.27607,7,1
84.046984,25.968811,83,0
71.574911,11.974671,53,2
75.264312,15.474997,18,0
73.886217,29.889824,93,0
85.211741,20.835601,26,2
68.859326,10.858464,9,3
82.392091,14.812745,58,0
76.18296,9.214288,6,1
67.388106,24.003782,37,1
82.68649,31.395357,44,1
74.09451,15.304928,57,1
81.553743,25.769372,27,1
75.630465,25.603789,83,0
74.676323,32.057168,21,2
77.124432,25.511113,26,3
83.831502,23.981506,2,2
67.607698,15.445212,75,3
82.977961,12.019177,49,1
80.282254,12.110282,54,0
68.146105,18.105139,97,0
79.949828,30.574954,24,2
82.913447,19.50244,33,0
67.552656,27.135646,1,0
75.49313,19.827276,22,3
83.851017,25.08722,43,3
79.400352,17.016752,73,2
73.652068,9.69687,24,2
74.936313,29.093793,77,2
85.099433,26.588743,47,3
85.376724,24.592482,16,1
74.487856,16.968227,97,3
67.594983,31.827086,53,3
77.632941,9.517019,61,3
80.218824,9.680606,86,3
83.082712,12.150015,15,0
69.24233,31.122138,41,1
78.969809,12.60605,100,0
75.420227,16.805711,29,1
83.533189,32.005548,39,1
84.177839,16.630044,88,0
80.597964,31.649733,51,0
79.148916,33.031056,12,0
82.800137,10.717334,89,1
80.828497,24.518075,22,1
67.835341,16.985448,58,2
79.90042,16.664818,72,1
76.307907,25.261126,99,0
86.878458,31.908246,8,1
72.008283,23.181832,46,1
76.364627,12.831341,69,0
79.491792,29.73979,17,3
72.955167,10.930083,16,1
70.870381,9.594863,19,1
83.539887,9.643871,8,3
73.460232,21.526882,89,0
70.959225,10.18754,12,1
82.38057,32.331871,39,2
76.255782,17.190645,85,0
70.878777,33.265807,44,3
70.13329,20.791466,13,3
73.634928,17.905795,10,2
86.701573,14.445859,50,0
81.850672,16.128679,22,3
81.190225,28.881013,46,2
69.128383,31.247645,32,0
77.583538,17.125344,85,2
81.794065,10.252152,10,0
83.89429,11.200522,33,3
78.997517,19.946209,45,1
76.462934,10.988293,21,3
68.186548,14.821092,50,2
77.343763,29.513314,61,0
85.922927,17.968274,70,0
80.563014,26.756475,1,0
80.343331,25.758542,32,2
82.259352,16.645092,96,3
85.253572,18.873901,42,2
68.283902,12.693582,32,0
86.595672,29.434788,84,2
67.555839,8.988391,46,1
70.43031,32.872688,29,0
67.504407,12.15309,38,1
86.243666,25.871226,61,3
79.472058,11.598384,40,2
80.653616,25.479202,24,1
86.901868,13.664549,48,0
82.276056,19.320213,16,3
76.914881,15.781287,7,3
70.775274,9.004505,94,1
84.121718,14.888536,99,3
71.954,19.143585,88,1
78.513219,12.509458,36,3
68.014773,24.549505,11,2
70.768993,13.981457,47,2
78.791304,21.83523,2,3
68.077556,32.978861,65,3
71.21537,20.19614,2,2
84.671737,28.273226,26,3
67.397055,27.327436,4,1
76.645977,12.430271,22,0
80.307526,26.751191,57,3
69.027627,19.030604,54,2
85.144143,15.805565,33,2
69.041094,17.803798,12,3
81.145,26.858419,86,0
67.042814,27.460293,95,3
80.559939,14.948751,60,1
80.991804,15.931304,19,1
84.524974,24.936483,47,2
74.626694,32.483812,74,3
72.354608,8.790464,97,0
74.561531,10.139384,98,0
71.745985,22.407702,0,2
67.312202,26.169412,59,3
75.952708,10.033967,60,1
81.240882,32.862316,14,0
77.281954,23.024959,53,1
76.628512,33.147038,75,0
69.86086,9.947375,73,0
81.311767,14.282934,28,2
70.910497,22.917573,70,3
74.386761,24.23549,28,1
84.801559,24.815723,51,0
79.969118,22.120174,54,1
78.478044,24.563043,0,1
70.580025,18.130674,56,0
85.761994,26.531289,37,1
81.973275,26.907204,55,3
72.567532,21.207829,39,1
67.124141,22.822438,47,2
84.478257,25.70242,34,2
83.054595,18.93422,13,0
77.097998,22.851967,93,0
78.128146,12.039155,52,0
70.781654,31.353804,77,3
71.835733,17.943733,69,3
80.483287,17.08387,74,2
67.480151,13.688685,13,3
67.794324,13.971161,90,2
80.588835,22.378437,81,1
86.032455,15.744791,48,3
72.152294,15.888477,2,0
78.859448,9.098747,30,3
80.479565,22.928744,84,2
84.885486,23.457014,88,0
73.931847,20.417182,51,3
76.964217,13.155384,9,2
78.008758,30.026217,44,3
70.541185,23.128104,90,3
73.003373,26.086459,80,0
84.865638,20.365247,66,0
77.302667,12.364112,60,1
70.160915,25.436804,64,1
81.806976,21.673505,68,2
84.825527,13.747251,40,2
79.062967,11.63794,28,0
74.395667,19.29609,87,1
71.603035,27.012,87,2
68.809671,12.162419,19,0
76.438624,16.108567,4,3
82.003601,30.534296,8,0
82.78139,26.029541,68,2
79.424406,12.882492,82,0
76.738697,22.590315,42,1
77.909511,21.63389,75,3
74.039907,33.140526,64,2
75.157107,27.088781,99,2
85.598497,19.439208,91,1
79.703568,30.570792,57,0
83.439388,32.821652,71,0
86.672565,30.343306,26,0
86.557237,18.192802,56,3
80.214764,15.281862,71,3
83.636138,13.634322,5,2
75.316735,16.923082,94,0
84.090569,29.1152,15,1
74.930098,18.129866,0,2
70.590316,9.801251,4,3
72.698174,15.067179,13,0
80.008223,15.516787,4,1
82.610383,32.638313,74,1
86.276352,18.453122,38,3
85.000413,9.931143,87,0
77.614199,16.160542,16,3
67.052535,19.114385,52,2
84.712024,28.878306,73,0
71.966822,16.754274,8,0
68.401546,19.153966,15,1
72.466024,10.224288,60,2
68.833173,12.765445,97,1
84.608363,8.682841,92,3
74.391098,10.245051,62,2
73.102873,11.46145,8,0
70.645106,26.082463,40,3
82.932706,27.530059,31,3
81.286079,25.775218,32,3
84.309849,29.577956,30,2
73.474512,15.898127,23,1
71.340152,17.45913,73,3
77.381823,22.2182,67,0
86.540168,12.669681,47,2
71.200769,16.631906,35,3
70.624747,19.036626,63,3
84.307614,9.568839,48,2
76.620265,12.955053,68,3
75.47829,18.938587,2,3
71.561752,26.367827,94,3
85.078421,28.901344,97,3
76.215479,8.713793,40,1
69.736152,24.759077,71,3
85.954134,28.913922,68,0
71.784702,10.795364,28,1
74.690784,21.305116,3,0
84.106753,9.201744,90,3
76.046331,19.359288,63,2
73.81213,9.458057,49,1
75.184782,19.654305,1,2
69.03251,10.785207,55,2
79.407983,20.509528,40,0
74.601574,33.11646,69,1
76.198034,33.070398,78,0
73.507869,13.030482,41,0
78.095871,13.123968,80,2
67.102155,14.311163,86,1
83.371298,17.867218,34,1
69.666943,32.663653,82,3
68.929675,33.238871,22,3
83.100932,19.982964,18,2
72.083181,11.878356,33,2
81.579369,22.346198,94,2
78.249823,18.306138,84,1
76.681083,18.176977,69,0
67.825892,12.642128,92,0
69.422309,9.289163,52,0
73.223623,27.499704,53,0
73.519937,12.991037,45,1
84.036316,29.088602,99,3
69.872079,20.902913,85,1
81.530635,25.671258,8,2
79.94804,22.044405,26,2
72.503222,15.470187,25,2
75.657199,30.379807,27,2
72.142207,16.179445,86,3
83.420446,27.850991,28,1
77.40775,31.237325,90,0
70.878747,11.457347,63,0
70.434979,32.362145,84,2
80.948894,32.284996,98,3
84.609817,21.604291,12,1
81.733687,20.447262,28,0
82.588761,20.168938,68,0
77.784638,17.509777,96,0
78.204222,32.078219,76,2
71.637761,9.824477,6,0
82.811535,8.628489,46,2
69.909647,14.759727,75,1
68.376049,22.857104,16,1
73.308809,17.996778,29,3
77.564496,13.509044,80,1
82.552231,21.593811,94,1
74.912165,8.946216,16,3
82.53668,12.246906,84,1
81.553085,19.456965,75,0
86.560071,16.065653,71,2
85.385106,10.36879,28,2
83.554333,33.852389,98,2
69.900964,19.923205,57,1
83.721816,18.52234,84,0
69.868767,17.846878,3,3
84.670818,10.159032,62,3
82.977664,13.591275,48,1
84.907164,10.244954,12,3
72.254438,25.880853,7,2
80.471652,23.993983,52,2
77.158465,29.349864,28,3
76.3257,29.341089,22,3
70.881292,20.809934,55,2
78.848132,24.933961,40,0
68.153722,13.246091,54,0
79.710284,20.975522,52,3
70.8696,11.404734,57,1
68.932148,30.738201,21,1
80.725539,23.188664,64,1
78.546841,32.959704,25,0
82.226437,28.110573,66,3
82.741034,11.415149,96,2
74.627369,21.193604,32,0
76.828942,12.540002,96,3
84.476444,11.408682,41,0
86.240175,31.94434,95,1
86.893776,26.471899,55,0
79.417016,25.025034,57,3
67.697323,24.554336,34,1
80.186946,22.824501,39,0
73.276156,9.251163,11,0
85.235682,18.774051,77,2
70.527755,18.884143,95,3
83.307767,10.328291,69,2
75.029885,8.964427,0,0
81.871995,29.663867,83,3
73.31083,15.084465,95,2
71.254429,31.781683,31,1
79.648094,23.097328,52,0
73.449592,19.017283,9,2
78.016299,28.561764,45,1
69.655024,29.67717,24,3
68.438063,13.642712,67,0
84.47406,27.553529,23,3
73.405633,20.936189,67,1
85.092369,26.607857,2,2
68.97054,25.813223,0,3
74.893224,16.2836,33,2
67.845527,15.541038,1,0
68.027556,33.717566,19,2
67.501577,17.720011,1,3
86.619074,13.308629,53,1
85.653531,23.699187,21,0
77.39788,25.969435,27,2
77.353463,15.445907,41,2
72.969338,20.875264,11,1
68.268953,10.444882,66,3
73.375196,18.962003,28,2
69.243663,23.543358,97,0
70.407631,28.251457,59,1
84.64297,31.424982,58,3
79.107556,17.092761,35,0
67.883184,14.232374,62,1
84.168713,14.370714,26,2
77.015421,11.030947,85,3
73.973751,10.353266,87,1
78.090271,32.315956,93,1
78.896554,16.082815,46,1
70.148329,30.72528,2,3
70.888054,26.284425,61,0
81.904805,26.518198,99,0
68.850321,17.810584,48,0
72.797368,20.856242,82,2
86.451108,14.275513,91,0
71.133334,29.284969,65,0
85.240835,25.701258,73,3
67.031841,10.113578,20,0
70.260573,29.882495,43,2
86.418359,12.419918,19,2
78.834725,12.557491,36,2
70.955757,17.24502,25,3
76.523431,29.446676,77,1
78.013218,31.627701,68,0
71.403934,13.437728,72,1
86.519165,27.104742,96,2
81.592005,18.876624,48,0
79.730337,32.315856,17,3
73.895378,21.709238,98,2
71.730055,16.222761,47,1
80.941758,9.951938,75,2
71.428876,16.52228,69,3
75.232451,31.527642,21,2
85.592631,19.497394,15,1
77.677985,19.593337,7,0
83.620801,32.3055,72,3
85.89992,26.596431,63,2
82.33469,30.992046,87,2
82.249833,19.646734,29,1
83.528849,22.222842,75,2
75.972126,29.751808,60,0
82.535308,9.037967,89,2
82.073988,13.714737,82,0
78.100466,13.197983,27,1
78.703833,17.974531,22,3
86.525995,17.280545,7,2
86.754656,10.237287,63,3
74.982391,31.880947,98,2
83.911462,17.976811,14,3
81.320743,12.130392,51,1
81.844146,16.804213,9,3
74.707236,22.746992,55,2
85.47515,22.16809,39,3
69.703516,13.628139,70,3
69.373984,12.827257,3,0
80.659241,25.913726,1,0
79.026477,11.229194,33,0
68.997136,21.869882,46,3
75.857289,14.549794,82,3
72.784906,19.823223,2,0
82.675512,20.988999,95,0
67.834744,20.189502,84,1
79.930913,32.403365,9,2
71.365639,20.8154,29,1
85.029933,20.009875,22,3
77.999258,19.548738,26,0
80.230471,9.475722,64,0
84.505219,14.847563,58,3
82.16892,24.870064,82,0
85.647552,19.360508,42,2
71.336006,26.762972,84,1
80.34011,15.96267,25,0
75.952867,10.983931,21,3
71.488374,12.877627,61,2
70.666649,17.840858,96,2
69.125146,19.788431,11,0
79.873804,16.963299,99,0
77.714431,24.276633,59,1
75.859395,27.762487,88,3
80.774172,13.679621,84,1
74.561702,13.466098,57,1
72.926145,20.07249,5,1
81.566224,27.286108,54,2
70.532197,18.205971,47,2
82.36915,8.655691,92,1
77.713677,8.737021,99,1
80.610954,26.051004,73,2
81.778906,29.290015,17,0
86.855272,26.896415,31,2
73.916182,33.232022,65,3
68.69641,11.037503,92,1
68.950825,16.221846,46,3
73.136863,29.732372,18,2
73.196176,30.405567,60,3
67.707095,26.52852,59,0
71.696906,10.38532,78,0
80.127489,11.807537,68,0
72.795596,11.86171,74,3
72.519988,32.287418,91,2
67.832751,26.894058,7,0
79.16588,13.300662,82,2
76.383805,13.945378,39,2
69.340399,24.648533,79,0
69.597226,29.817141,8,2
71.692313,13.288993,83,3
73.756787,15.832359,82,1
82.925582,33.413765,3,0
72.727548,31.662314,72,0
76.329536,14.700492,87,0
72.567827,20.719018,21,1
83.426829,19.209794,71,0
72.230069,19.871571,19,2
76.73643,26.737744,31,3
81.36364,31.922082,29,1
74.395113,33.030692,43,2
75.048722,24.121348,100,3
70.10396,27.423283,9,1
75.667064,16.509291,58,2
84.841785,15.295868,1,0
69.628219,12.618998,50,2
74.533798,21.96872,15,2
77.456724,25.157511,88,0
79.553537,16.122894,26,2
84.094832,27.023747,70,2
73.203093,33.544907,26,2
68.425729,28.518272,69,2
80.647148,15.93941,20,2
78.12631,33.874101,60,1
74.379058,10.479602,70,3
68.909172,13.743034,92,2
75.018108,11.061257,59,1
68.688349,32.474601,64,1
72.398146,11.133763,53,3
84.215583,27.826907,91,2
74.218545,28.632325,6,1
68.60404,30.16351,42,2
79.27824,31.277167,62,2
74.438712,30.747143,80,3
67.325923,32.026393,24,3
74.669637,21.830817,50,1
78.516212,15.65074,68,0
81.53994,21.740484,23,2
85.500965,16.001317,42,2
68.791927,16.746282,56,2
72.07398,12.816076,92,3
82.830384,23.541438,13,2
76.930379,16.757844,15,2
84.509271,17.372787,62,1
76.844551,16.87429,80,2
68.959668,23.686383,2,0
72.471935,33.272471,68,0
76.110142,28.323331,23,1
86.78836,12.834186,59,0
84.163568,12.460848,34,3
71.105438,24.434668,64,3
82.268652,11.552902,5,0
86.219738,25.16685,60,3
76.743858,27.920041,36,3
71.92168,30.455661,17,1
